"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","Gender","y"
28,"technician","single","tertiary","no",11743,"no","no","cellular",21,"oct",2,248,13,"other","Unknown","1"
37,"blue-collar","single","primary","no",1332,"yes","no","telephone",12,"may",2,356,1,"other","Unknown","0"
50,"blue-collar","married","primary","no",7840,"yes","no","cellular",20,"aug",10,-1,0,"unknown","Unknown","0"
31,"blue-collar","married","primary","no",52,"yes","no","cellular",18,"may",6,-1,0,"unknown","0","0"
60,"technician","married","secondary","no",291,"no","no","telephone",18,"dec",5,204,4,"success","Unknown","0"
38,"admin.","married","secondary","no",1732,"yes","no","cellular",9,"jul",4,239,7,"success","Unknown","1"
56,"technician","married","secondary","no",106,"no","no","telephone",11,"jul",4,-1,0,"unknown","Unknown","0"
33,"technician","single","secondary","no",750,"yes","no","cellular",7,"may",1,-1,0,"unknown","Unknown","0"
41,"blue-collar","married","secondary","no",580,"yes","no","cellular",12,"may",3,375,11,"failure","0","0"
50,"unknown","married","unknown","no",569,"no","no","cellular",9,"jul",1,703,6,"failure","Unknown","1"
38,"blue-collar","married","secondary","no",43,"no","yes","cellular",4,"jul",3,-1,0,"unknown","0","0"
32,"management","married","secondary","no",1191,"yes","yes","cellular",3,"feb",2,-1,0,"unknown","Unknown","0"
27,"technician","single","secondary","no",607,"yes","no","unknown",8,"may",2,-1,0,"unknown","Unknown","0"
52,"blue-collar","married","secondary","no",1983,"yes","no","cellular",31,"aug",1,450,1,"failure","Unknown","1"
36,"management","married","tertiary","no",722,"yes","no","cellular",17,"jul",3,-1,0,"unknown","0","0"
32,"management","single","tertiary","no",-322,"yes","yes","cellular",7,"may",2,346,2,"failure","Unknown","0"
53,"management","single","primary","no",204,"yes","no","unknown",19,"may",9,-1,0,"unknown","Unknown","0"
47,"technician","married","secondary","no",2329,"yes","no","cellular",21,"nov",2,-1,0,"unknown","Unknown","0"
47,"blue-collar","married","secondary","no",804,"no","no","cellular",18,"jan",1,91,1,"success","Unknown","1"
29,"technician","single","tertiary","no",-803,"yes","yes","cellular",6,"may",1,322,9,"failure","Unknown","0"
37,"blue-collar","married","primary","no",-30,"yes","yes","cellular",15,"may",1,340,5,"other","Unknown","0"
37,"technician","single","tertiary","no",189,"no","no","cellular",15,"feb",1,86,2,"success","Unknown","1"
29,"admin.","single","secondary","no",896,"yes","no","cellular",29,"jan",1,-1,0,"unknown","Unknown","0"
30,"management","married","tertiary","no",427,"yes","no","cellular",4,"jun",1,-1,0,"unknown","Unknown","1"
33,"admin.","single","tertiary","no",7760,"no","no","cellular",30,"mar",4,-1,0,"unknown","Unknown","1"
32,"management","married","tertiary","no",5093,"no","no","cellular",4,"jun",1,115,2,"other","Unknown","1"
44,"management","divorced","tertiary","no",7843,"yes","no","telephone",1,"jun",2,78,1,"other","Unknown","0"
33,"unknown","married","tertiary","no",0,"yes","no","unknown",20,"jun",16,-1,0,"unknown","Unknown","0"
27,"blue-collar","single","secondary","no",514,"no","no","cellular",15,"feb",1,88,2,"success","Unknown","1"
32,"technician","single","tertiary","no",396,"yes","no","cellular",21,"nov",2,-1,0,"unknown","Unknown","0"
48,"management","married","tertiary","no",-1058,"yes","yes","cellular",18,"nov",3,-1,0,"unknown","Unknown","0"
35,"blue-collar","married","primary","no",455,"yes","no","cellular",13,"may",7,320,3,"failure","Unknown","0"
31,"admin.","single","secondary","no",150,"yes","no","cellular",21,"nov",2,146,11,"failure","Unknown","0"
38,"admin.","married","tertiary","no",345,"yes","no","unknown",4,"jun",1,-1,0,"unknown","Unknown","0"
53,"blue-collar","married","primary","no",309,"no","no","cellular",28,"jul",3,185,1,"success","0","1"
53,"management","single","secondary","no",5502,"yes","no","unknown",16,"may",3,-1,0,"unknown","Unknown","0"
39,"technician","single","secondary","no",1464,"no","no","cellular",17,"jun",1,308,19,"other","Unknown","1"
51,"blue-collar","married","primary","no",-26,"no","no","telephone",29,"aug",4,-1,0,"unknown","Unknown","0"
28,"blue-collar","single","secondary","no",-262,"yes","no","cellular",15,"may",2,342,4,"failure","Unknown","0"
24,"admin.","single","secondary","no",3680,"yes","no","cellular",18,"may",1,344,1,"other","Unknown","0"
53,"management","married","tertiary","no",1673,"no","no","cellular",11,"nov",3,98,7,"success","Unknown","1"
41,"technician","married","secondary","no",2473,"yes","yes","cellular",8,"may",5,350,11,"failure","Unknown","0"
30,"management","single","tertiary","no",5145,"no","no","cellular",26,"feb",1,181,3,"success","Unknown","1"
30,"technician","single","secondary","no",60,"yes","no","telephone",3,"feb",2,255,1,"other","Unknown","0"
52,"admin.","married","secondary","no",5224,"no","yes","cellular",7,"aug",7,-1,0,"unknown","Unknown","0"
37,"technician","married","tertiary","no",0,"yes","no","cellular",2,"feb",2,-1,0,"unknown","Unknown","0"
63,"blue-collar","married","secondary","no",176,"no","no","cellular",15,"jul",2,191,5,"success","Unknown","1"
50,"technician","divorced","secondary","no",145,"yes","no","cellular",17,"apr",2,-1,0,"unknown","Unknown","0"
46,"blue-collar","married","secondary","no",0,"yes","no","unknown",26,"may",2,-1,0,"unknown","Unknown","0"
48,"admin.","married","unknown","no",0,"yes","no","cellular",8,"may",1,171,2,"failure","Unknown","0"
44,"blue-collar","single","primary","no",-234,"yes","yes","cellular",15,"may",3,333,1,"failure","Unknown","0"
45,"management","married","tertiary","no",866,"no","no","unknown",13,"may",1,-1,0,"unknown","0","0"
33,"blue-collar","married","secondary","no",6978,"yes","no","cellular",17,"apr",2,-1,0,"unknown","Unknown","0"
38,"blue-collar","single","unknown","no",10,"yes","no","unknown",3,"jun",10,-1,0,"unknown","Unknown","0"
45,"management","married","tertiary","no",2316,"no","no","cellular",30,"jan",1,2,1,"other","Unknown","0"
34,"technician","married","tertiary","no",895,"yes","no","cellular",4,"jun",1,-1,0,"unknown","Unknown","0"
44,"management","divorced","tertiary","no",0,"yes","yes","cellular",5,"may",2,164,1,"failure","Unknown","0"
39,"blue-collar","single","tertiary","no",179,"yes","no","cellular",9,"feb",2,178,2,"failure","Unknown","1"
48,"admin.","divorced","secondary","no",965,"yes","no","cellular",4,"feb",2,270,3,"other","Unknown","0"
35,"management","married","tertiary","no",449,"no","yes","cellular",28,"jan",1,182,4,"failure","Unknown","0"
37,"admin.","single","tertiary","no",-871,"yes","no","unknown",21,"may",1,-1,0,"unknown","Unknown","0"
42,"management","single","tertiary","no",510,"yes","no","cellular",19,"nov",2,-1,0,"unknown","Unknown","0"
28,"blue-collar","single","secondary","no",-46,"yes","no","cellular",1,"jun",2,96,12,"success","1","1"
45,"admin.","married","secondary","no",195,"no","no","cellular",4,"may",1,88,2,"success","Unknown","1"
32,"management","married","secondary","no",6217,"yes","yes","cellular",18,"nov",2,185,2,"failure","Unknown","0"
47,"admin.","married","unknown","no",0,"yes","no","cellular",21,"nov",1,188,1,"failure","1","0"
43,"management","divorced","tertiary","no",-171,"yes","yes","cellular",26,"aug",2,-1,0,"unknown","Unknown","0"
37,"blue-collar","married","secondary","no",524,"yes","no","cellular",20,"apr",2,347,2,"failure","Unknown","0"
41,"blue-collar","married","secondary","no",551,"yes","no","cellular",14,"may",1,356,1,"failure","Unknown","1"
32,"technician","single","tertiary","no",2410,"no","no","cellular",26,"may",1,97,2,"success","Unknown","0"
41,"admin.","single","secondary","no",2062,"yes","no","cellular",15,"may",2,340,1,"failure","Unknown","0"
43,"management","divorced","tertiary","no",1,"yes","yes","unknown",2,"jun",8,-1,0,"unknown","0","0"
37,"management","single","tertiary","no",1547,"no","yes","cellular",6,"may",1,-1,0,"unknown","0","0"
26,"management","single","tertiary","no",344,"no","no","cellular",15,"sep",1,104,2,"success","Unknown","1"
37,"management","married","tertiary","no",1610,"yes","no","cellular",17,"apr",1,247,5,"failure","Unknown","0"
40,"technician","married","secondary","no",0,"yes","no","cellular",17,"nov",2,188,1,"failure","Unknown","0"
31,"management","single","tertiary","no",310,"no","no","cellular",8,"jul",1,234,2,"failure","Unknown","1"
45,"management","married","tertiary","no",168,"no","no","cellular",30,"apr",1,-1,0,"unknown","Unknown","1"
36,"management","married","tertiary","no",268,"no","no","cellular",22,"may",2,91,2,"other","Unknown","1"
46,"blue-collar","married","secondary","no",3807,"no","no","cellular",3,"feb",5,206,5,"other","Unknown","0"
42,"blue-collar","divorced","unknown","no",0,"no","no","cellular",7,"jul",2,-1,0,"unknown","Unknown","0"
43,"blue-collar","married","primary","no",59,"no","no","cellular",8,"may",2,363,2,"other","Unknown","0"
32,"technician","married","secondary","no",484,"yes","no","cellular",12,"aug",2,486,1,"success","Unknown","1"
33,"blue-collar","single","secondary","no",-349,"yes","yes","cellular",21,"nov",3,-1,0,"unknown","Unknown","0"
45,"technician","divorced","secondary","no",2710,"no","no","cellular",7,"aug",3,-1,0,"unknown","Unknown","1"
30,"technician","single","tertiary","no",95,"no","no","cellular",4,"aug",1,-1,0,"unknown","Unknown","0"
47,"blue-collar","single","secondary","no",155,"yes","no","cellular",3,"feb",3,266,4,"failure","Unknown","0"
31,"management","married","tertiary","no",0,"yes","yes","cellular",28,"jul",8,-1,0,"unknown","Unknown","1"
25,"management","single","tertiary","no",2213,"no","no","cellular",12,"aug",2,104,2,"failure","Unknown","0"
27,"admin.","married","secondary","no",717,"yes","yes","cellular",6,"may",1,331,2,"success","1","1"
49,"management","divorced","tertiary","no",770,"no","no","cellular",31,"jul",4,-1,0,"unknown","Unknown","1"
26,"admin.","married","secondary","no",1595,"no","no","cellular",15,"jun",1,104,1,"failure","Unknown","1"
38,"technician","married","secondary","no",5217,"yes","no","cellular",2,"jun",1,92,7,"success","0","1"
35,"management","single","tertiary","no",-286,"yes","no","cellular",18,"may",2,261,6,"failure","Unknown","0"
63,"management","married","tertiary","no",5316,"no","no","telephone",13,"nov",2,100,3,"failure","Unknown","1"
30,"management","single","tertiary","no",489,"yes","no","cellular",13,"aug",2,90,1,"failure","Unknown","0"
32,"management","single","tertiary","no",704,"yes","no","cellular",29,"dec",1,189,1,"success","Unknown","1"
53,"blue-collar","married","secondary","no",1068,"no","no","cellular",21,"nov",1,120,1,"failure","1","0"
31,"management","single","tertiary","no",961,"no","no","cellular",7,"sep",1,95,3,"success","Unknown","1"
30,"management","single","tertiary","no",273,"no","no","cellular",25,"nov",1,88,3,"success","Unknown","0"
33,"blue-collar","married","tertiary","no",1480,"no","no","cellular",19,"aug",4,-1,0,"unknown","1","0"
32,"management","single","tertiary","no",332,"yes","no","cellular",29,"jan",3,-1,0,"unknown","0","0"
35,"technician","married","tertiary","no",1564,"no","no","cellular",25,"jul",4,-1,0,"unknown","Unknown","1"
40,"technician","divorced","secondary","no",875,"no","yes","telephone",29,"aug",2,-1,0,"unknown","Unknown","0"
33,"management","married","secondary","no",387,"no","no","cellular",25,"may",2,107,1,"success","Unknown","0"
34,"management","married","tertiary","no",3696,"no","no","cellular",8,"apr",2,166,5,"other","Unknown","1"
39,"management","married","tertiary","no",121,"yes","no","cellular",1,"sep",2,500,4,"success","0","1"
42,"admin.","single","secondary","no",756,"yes","no","cellular",16,"apr",2,317,3,"failure","Unknown","0"
51,"technician","married","secondary","no",1233,"yes","no","unknown",3,"jun",3,-1,0,"unknown","Unknown","0"
43,"technician","divorced","secondary","no",342,"yes","no","unknown",23,"may",1,-1,0,"unknown","Unknown","0"
56,"technician","married","tertiary","no",1216,"no","no","cellular",28,"jan",1,442,1,"failure","Unknown","1"
35,"admin.","married","secondary","no",3670,"yes","no","cellular",14,"may",1,184,1,"failure","Unknown","0"
48,"blue-collar","married","unknown","no",461,"yes","no","cellular",2,"feb",1,256,2,"other","Unknown","0"
32,"admin.","married","secondary","no",47,"yes","no","cellular",28,"jul",3,-1,0,"unknown","Unknown","0"
38,"management","married","tertiary","no",-1865,"yes","no","cellular",6,"may",2,275,1,"failure","Unknown","0"
45,"technician","single","secondary","no",1208,"yes","no","cellular",14,"jul",6,-1,0,"unknown","1","0"
56,"management","married","unknown","no",4438,"no","no","cellular",25,"feb",1,182,1,"success","Unknown","1"
33,"management","single","tertiary","no",2271,"yes","no","cellular",18,"may",1,174,1,"other","Unknown","0"
34,"blue-collar","married","secondary","no",175,"yes","no","cellular",14,"may",2,360,2,"failure","Unknown","0"
49,"technician","single","secondary","no",0,"yes","no","unknown",20,"may",2,-1,0,"unknown","Unknown","0"
46,"management","married","tertiary","no",7698,"no","no","cellular",11,"sep",4,96,2,"other","Unknown","1"
47,"blue-collar","married","secondary","no",-205,"yes","no","cellular",6,"may",1,282,3,"failure","Unknown","0"
46,"management","divorced","secondary","yes",2,"no","no","cellular",12,"may",1,-1,0,"unknown","Unknown","0"
52,"blue-collar","married","unknown","no",34,"no","no","telephone",8,"may",1,-1,0,"unknown","Unknown","0"
34,"admin.","married","secondary","no",-138,"yes","no","cellular",3,"feb",3,-1,0,"unknown","Unknown","0"
30,"management","single","tertiary","no",294,"no","no","cellular",8,"nov",1,-1,0,"unknown","Unknown","1"
51,"technician","married","secondary","no",136,"no","no","cellular",22,"aug",3,-1,0,"unknown","Unknown","0"
35,"blue-collar","married","primary","no",2167,"yes","no","cellular",18,"may",2,362,1,"other","Unknown","0"
30,"technician","single","secondary","no",9847,"yes","no","cellular",6,"apr",2,267,1,"failure","Unknown","0"
39,"blue-collar","married","secondary","no",1347,"no","no","cellular",11,"may",8,319,2,"failure","Unknown","0"
37,"blue-collar","married","primary","no",675,"yes","no","cellular",5,"feb",2,253,4,"failure","Unknown","0"
62,"blue-collar","married","secondary","no",264,"no","no","cellular",11,"aug",1,275,2,"failure","Unknown","1"
33,"management","single","tertiary","no",8684,"no","no","cellular",20,"aug",1,-1,0,"unknown","Unknown","0"
40,"technician","single","tertiary","no",1597,"yes","no","cellular",4,"aug",1,88,5,"success","Unknown","1"
40,"blue-collar","married","secondary","no",5009,"no","no","cellular",10,"feb",2,95,1,"success","Unknown","1"
43,"admin.","married","secondary","no",220,"yes","no","telephone",17,"apr",2,340,24,"failure","Unknown","0"
32,"admin.","married","secondary","no",1005,"no","no","cellular",3,"sep",1,101,2,"other","Unknown","1"
43,"management","divorced","tertiary","no",3629,"no","no","cellular",19,"aug",5,-1,0,"unknown","1","0"
45,"management","married","secondary","no",659,"yes","no","telephone",28,"jan",3,183,1,"other","Unknown","0"
28,"admin.","single","secondary","no",21,"yes","no","cellular",14,"may",5,352,4,"other","Unknown","0"
32,"blue-collar","single","secondary","no",272,"yes","no","cellular",8,"may",3,368,1,"failure","1","0"
38,"management","married","tertiary","no",4007,"no","no","cellular",23,"oct",2,177,5,"failure","Unknown","1"
55,"blue-collar","married","unknown","no",-357,"yes","no","telephone",11,"may",2,336,1,"failure","Unknown","0"
38,"blue-collar","married","primary","no",3289,"no","no","unknown",9,"jun",2,-1,0,"unknown","Unknown","0"
31,"management","single","tertiary","no",143,"no","no","cellular",13,"sep",3,95,5,"success","Unknown","0"
45,"admin.","single","secondary","no",899,"yes","no","cellular",13,"apr",3,139,6,"failure","Unknown","0"
